date,price
2011년 08월 22일,1082.525
2011년 08월 19일,1083.25
2011년 08월 18일,1075.95
2011년 08월 17일,1071.975
2011년 08월 16일,1071.1
2011년 08월 15일,1073.9
2011년 08월 12일,1077.45
2011년 08월 11일,1084.5
2011년 08월 10일,1079.05
2011년 08월 09일,1091.025
2011년 08월 08일,1076.825
2011년 08월 05일,1070.2
2011년 08월 04일,1058.6
2011년 08월 03일,1058.85
2011년 08월 02일,1051.85
2011년 08월 01일,1050.625
2011년 07월 29일,1053.1
2011년 07월 28일,1053.45
2011년 07월 27일,1051.725
2011년 07월 26일,1052.425
2011년 07월 25일,1054.35
2011년 07월 22일,1051.58
2011년 07월 21일,1053.875
2011년 07월 20일,1055.325
2011년 07월 19일,1059.225
2011년 07월 18일,1061.4
2011년 07월 15일,1057.55
2011년 07월 14일,1056.85
2011년 07월 13일,1060.75
2011년 07월 12일,1066.225
2011년 07월 11일,1060.15
2011년 07월 08일,1058.2
2011년 07월 07일,1064.75
2011년 07월 06일,1066.1
2011년 07월 05일,1065.2
2011년 07월 04일,1063.65
2011년 07월 01일,1066.55
2011년 06월 30일,1069.75
2011년 06월 29일,1076.75
2011년 06월 28일,1082.5
2011년 06월 27일,1086.2
2011년 06월 24일,1077.8
2011년 06월 23일,1079.875
2011년 06월 22일,1075.55
2011년 06월 21일,1080.125
2011년 06월 20일,1083.5
2011년 06월 17일,1086.05
2011년 06월 16일,1089.7
2011년 06월 15일,1085.175
2011년 06월 14일,1083.6
2011년 06월 13일,1086.45
2011년 06월 10일,1081.3
2011년 06월 09일,1083.275
2011년 06월 08일,1081.3
2011년 06월 07일,1079.75
2011년 06월 06일,1079.4
2011년 06월 03일,1078.65
2011년 06월 02일,1080.75
2011년 06월 01일,1076.9
2011년 05월 31일,1077.4
2011년 05월 30일,1079.8
2011년 05월 27일,1083.15
2011년 05월 26일,1091.45
2011년 05월 25일,1096.7
2011년 05월 24일,1096
2011년 05월 23일,1092.15
2011년 05월 20일,1082.55
2011년 05월 19일,1085
2011년 05월 18일,1087.1
2011년 05월 17일,1090.7
2011년 05월 16일,1092.85
2011년 05월 13일,1087.85
2011년 05월 12일,1084.65
2011년 05월 11일,1075.85
2011년 05월 10일,1081.85
2011년 05월 09일,1081.8
2011년 05월 06일,1086.25
2011년 05월 05일,1080.75
2011년 05월 04일,1074.6
2011년 05월 03일,1070.95
2011년 05월 02일,1067.125
2011년 04월 29일,1072
2011년 04월 28일,1074.5
2011년 04월 27일,1080.025
2011년 04월 26일,1084.3
2011년 04월 25일,1081.78
2011년 04월 22일,1082.15
2011년 04월 21일,1080.2
2011년 04월 20일,1082.2
2011년 04월 19일,1090.075
2011년 04월 18일,1089.3
2011년 04월 15일,1088.35
2011년 04월 14일,1089.875
2011년 04월 13일,1091.25
2011년 04월 12일,1091.35
2011년 04월 11일,1085.575
2011년 04월 08일,1085.75
2011년 04월 07일,1087.15
2011년 04월 06일,1086.5
2011년 04월 05일,1089.7
2011년 04월 04일,1085.85
2011년 04월 01일,1091.9
2011년 03월 31일,1099.4
2011년 03월 30일,1105.15
2011년 03월 29일,1113.75
2011년 03월 28일,1114.95
2011년 03월 25일,1114.05
2011년 03월 24일,1121.55
2011년 03월 23일,1123.2
2011년 03월 22일,1122.3
2011년 03월 21일,1125.775
2011년 03월 18일,1129.75
2011년 03월 17일,1139.8
2011년 03월 16일,1135.275
2011년 03월 15일,1130.8
2011년 03월 14일,1130.75
2011년 03월 11일,1125.25
2011년 03월 10일,1121.125
2011년 03월 09일,1115.35
2011년 03월 08일,1118.525
2011년 03월 07일,1120.55
2011년 03월 04일,1115.85
2011년 03월 03일,1121.55
2011년 03월 02일,1127.575
2011년 03월 01일,1125.325
2011년 02월 28일,1127.825
2011년 02월 25일,1128.5
2011년 02월 24일,1130.6
2011년 02월 23일,1129.9
2011년 02월 22일,1126.95
2011년 02월 21일,1115.3
2011년 02월 18일,1115.5
2011년 02월 17일,1115.95
2011년 02월 16일,1122.45
2011년 02월 15일,1124.45
2011년 02월 14일,1122.65
2011년 02월 11일,1122.7
2011년 02월 10일,1117.35
2011년 02월 09일,1105.325
2011년 02월 08일,1104.3
2011년 02월 07일,1109.3
2011년 02월 04일,1113.95
2011년 02월 03일,1113.95
2011년 02월 02일,1113.95
2011년 02월 01일,1116.8
2011년 01월 31일,1120.67
2011년 01월 28일,1113.1
2011년 01월 27일,1114.5
2011년 01월 26일,1118.85
2011년 01월 25일,1120.825
2011년 01월 24일,1120.7
2011년 01월 21일,1121.4
2011년 01월 20일,1119.6
2011년 01월 19일,1111.55
2011년 01월 18일,1117.225
2011년 01월 17일,1114.7
2011년 01월 14일,1114.35
2011년 01월 13일,1111.2
2011년 01월 12일,1120.3
2011년 01월 11일,1126.6
2011년 01월 10일,1127.075
2011년 01월 07일,1122.65
2011년 01월 06일,1121.3
2011년 01월 05일,1126.4
2011년 01월 04일,1123.75
2011년 01월 03일,1126.3
2010년 12월 31일,1125.75
2010년 12월 30일,1137.6
2010년 12월 29일,1145.45
2010년 12월 28일,1147.7
2010년 12월 27일,1150.8
2010년 12월 24일,1152.475
2010년 12월 23일,1152.175
2010년 12월 22일,1154.175
2010년 12월 21일,1154.375
2010년 12월 20일,1161.85
2010년 12월 17일,1152.35
2010년 12월 16일,1155.1
2010년 12월 15일,1148.725
2010년 12월 14일,1141.1
2010년 12월 13일,1143.05
2010년 12월 10일,1140.25
2010년 12월 09일,1141.4
2010년 12월 08일,1139.95
2010년 12월 07일,1133.85
2010년 12월 06일,1134.8
2010년 12월 03일,1141.55
2010년 12월 02일,1149.25
2010년 12월 01일,1152.8
2010년 11월 30일,1156.35
2010년 11월 29일,1158.375
2010년 11월 26일,1151.9
2010년 11월 25일,1142.75
2010년 11월 24일,1154.15
2010년 11월 23일,1150.95
2010년 11월 22일,1128.825
2010년 11월 19일,1131.85
2010년 11월 18일,1136.925
2010년 11월 17일,1140.025
2010년 11월 16일,1130.65
2010년 11월 15일,1130.625
2010년 11월 12일,1119.45
2010년 11월 11일,1109.25
2010년 11월 10일,1114.275
2010년 11월 09일,1118.25
2010년 11월 08일,1112.35
2010년 11월 05일,1106.8
2010년 11월 04일,1108.23
2010년 11월 03일,1110.55
2010년 11월 02일,1114.75
2010년 11월 01일,1119.16
2010년 10월 29일,1122.95
2010년 10월 28일,1126.9
2010년 10월 27일,1128
2010년 10월 26일,1121.575
2010년 10월 25일,1118
2010년 10월 22일,1128.925
2010년 10월 21일,1125.25
2010년 10월 20일,1132.95
2010년 10월 19일,1123.25
2010년 10월 18일,1117.55
2010년 10월 15일,1113.75
2010년 10월 14일,1114.45
2010년 10월 13일,1120.1
2010년 10월 12일,1125.42
2010년 10월 11일,1117.1
2010년 10월 08일,1120.45
2010년 10월 07일,1119.625
2010년 10월 06일,1121.065
2010년 10월 05일,1130.1
2010년 10월 04일,1124.575
2010년 10월 01일,1135.55
2010년 09월 30일,1140.35
2010년 09월 29일,1143.95
2010년 09월 28일,1148.225
2010년 09월 27일,1148.8
2010년 09월 24일,1156.17
2010년 09월 23일,1151.12
2010년 09월 22일,1150.54
2010년 09월 21일,1160.575
2010년 09월 20일,1163.15
2010년 09월 17일,1164.315
2010년 09월 16일,1163.35
2010년 09월 15일,1162.3
2010년 09월 14일,1160.9
2010년 09월 13일,1161.9
2010년 09월 10일,1167.37
2010년 09월 09일,1170.415
2010년 09월 08일,1176.45
2010년 09월 07일,1175.725
2010년 09월 06일,1171.515
2010년 09월 03일,1177.8
2010년 09월 02일,1182.1
2010년 09월 01일,1192
2010년 08월 31일,1197.45
2010년 08월 30일,1190.25
2010년 08월 27일,1196.07
2010년 08월 26일,1194.96
2010년 08월 25일,1195.515
2010년 08월 24일,1189.65
2010년 08월 23일,1182.22
2010년 08월 20일,1180.96
2010년 08월 19일,1174.065
2010년 08월 18일,1174
2010년 08월 17일,1180.1
2010년 08월 16일,1192.8
2010년 08월 13일,1186.4
2010년 08월 12일,1193.7
2010년 08월 11일,1177.1
2010년 08월 10일,1165.3
2010년 08월 09일,1159.35
2010년 08월 06일,1165.75
2010년 08월 05일,1168.35
2010년 08월 04일,1169.2
2010년 08월 03일,1167.05
2010년 08월 02일,1176.95
2010년 07월 30일,1185.8
2010년 07월 29일,1188.45
2010년 07월 28일,1186.25
2010년 07월 27일,1186.6
2010년 07월 26일,1193.75
2010년 07월 23일,1197.03
2010년 07월 22일,1206.925
2010년 07월 21일,1202.08
2010년 07월 20일,1212.35
2010년 07월 19일,1216.45
2010년 07월 16일,1201.25
2010년 07월 15일,1204.21
2010년 07월 14일,1198.5
2010년 07월 13일,1205.4
2010년 07월 12일,1198.7
2010년 07월 09일,1200.01
2010년 07월 08일,1212.15
2010년 07월 07일,1219.95
2010년 07월 06일,1227.85
2010년 07월 05일,1225.3
2010년 07월 02일,1223.55
2010년 07월 01일,1231.8
2010년 06월 30일,1232.4
2010년 06월 29일,1210.85
2010년 06월 28일,1200.1
2010년 06월 25일,1206.8
2010년 06월 24일,1186.5
2010년 06월 23일,1188.935
2010년 06월 22일,1181.8
2010년 06월 21일,1178.55
2010년 06월 18일,1209.51
2010년 06월 17일,1214.275
2010년 06월 16일,1209.75
2010년 06월 15일,1223.4
2010년 06월 14일,1228.45
2010년 06월 11일,1238.25
2010년 06월 10일,1258.6
2010년 06월 09일,1240.95
2010년 06월 08일,1233.66
2010년 06월 07일,1233.105
2010년 06월 04일,1203.45
2010년 06월 03일,1204.135
2010년 06월 02일,1216.75
2010년 06월 01일,1207.65
2010년 05월 31일,1203.585
2010년 05월 28일,1200.45
2010년 05월 27일,1236
2010년 05월 26일,1247.9
2010년 05월 25일,1249.9
2010년 05월 24일,1212.575
2010년 05월 21일,1194.25
2010년 05월 20일,1182.845
2010년 05월 19일,1162.45
2010년 05월 18일,1149.525
2010년 05월 17일,1150.3
2010년 05월 14일,1133.3
2010년 05월 13일,1130.85
2010년 05월 12일,1138.4
2010년 05월 11일,1131.1
2010년 05월 10일,1137.7
2010년 05월 07일,1157.25
2010년 05월 06일,1138.65
2010년 05월 05일,1115.5
2010년 05월 04일,1114.4
2010년 05월 03일,1114.1
2010년 04월 30일,1108.9
2010년 04월 29일,1115.35
2010년 04월 28일,1119.85
2010년 04월 27일,1108.965
2010년 04월 26일,1105.4
2010년 04월 23일,1110.3
2010년 04월 22일,1110.05
2010년 04월 21일,1110.3
2010년 04월 20일,1116
2010년 04월 19일,1115.4
2010년 04월 16일,1112.25
2010년 04월 15일,1109.55
2010년 04월 14일,1117.675
2010년 04월 13일,1119.8
2010년 04월 12일,1114.7
2010년 04월 09일,1119.45
2010년 04월 08일,1123.4
2010년 04월 07일,1122
2010년 04월 06일,1123.28
2010년 04월 05일,1125.25
2010년 04월 02일,1123.85
2010년 04월 01일,1128.1
2010년 03월 31일,1133.35
2010년 03월 30일,1131
2010년 03월 29일,1138.4
2010년 03월 26일,1142.205
2010년 03월 25일,1140.95
2010년 03월 24일,1136.95
2010년 03월 23일,1133.9
2010년 03월 22일,1136.15
2010년 03월 19일,1132.355
2010년 03월 18일,1131.2
2010년 03월 17일,1130.65
2010년 03월 16일,1133.1
2010년 03월 15일,1131.9
2010년 03월 12일,1130.325
2010년 03월 11일,1131.65
2010년 03월 10일,1132.32
2010년 03월 09일,1133.25
2010년 03월 08일,1133.95
2010년 03월 05일,1143.025
2010년 03월 04일,1144.6
2010년 03월 03일,1145.5
2010년 03월 02일,1150
2010년 03월 01일,1157.4
2010년 02월 26일,1162.175
2010년 02월 25일,1160.05
2010년 02월 24일,1154.25
2010년 02월 23일,1152
2010년 02월 22일,1148.6
2010년 02월 19일,1154.7
2010년 02월 18일,1147.1
2010년 02월 17일,1143.95
2010년 02월 16일,1152.15
2010년 02월 15일,1147.3
2010년 02월 12일,1155
2010년 02월 11일,1158.1
2010년 02월 10일,1158.9
2010년 02월 09일,1165.8
2010년 02월 08일,1173.3
2010년 02월 05일,1162.4
2010년 02월 04일,1151.9
2010년 02월 03일,1152.1
2010년 02월 02일,1161.3
2010년 02월 01일,1167.2
2010년 01월 29일,1155.6
2010년 01월 28일,1156.05
2010년 01월 27일,1161.525
2010년 01월 26일,1154.875
2010년 01월 25일,1150.025
2010년 01월 22일,1149.695
2010년 01월 21일,1140.875
2010년 01월 20일,1135.6
2010년 01월 19일,1126.15
2010년 01월 18일,1124.85
2010년 01월 15일,1123.08
2010년 01월 14일,1121.15
2010년 01월 13일,1124.7
2010년 01월 12일,1122.3
2010년 01월 11일,1120.4
2010년 01월 08일,1133.125
2010년 01월 07일,1133
2010년 01월 06일,1136.95
2010년 01월 05일,1143.65
2010년 01월 04일,1156.71
2010년 01월 01일,1166.08
